att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,__target__
0.02004739360201703,0.08563364101796646,0.20792368602967867,0.3709497519193065,0.5972786300256436,0.870073212233622,0.44564482661743215,0.19056425911435557,0.19383230480264338,0.11849826808309977,0.08265575235662638,0.36623319255820014,0.2877532379170926,0.0779060317966832,0.1946206518270304,0.2759880620056767,0.2364153822073261,0.7404969084655917,0.7754958110120829,0.1712759934926515,0.08746462612814071,0.04427778276721754,0.031065289892367568,0.3251628099648469,0.18165895681991004,0.2194503474112416,0.04782768881504186,0.0,0.8124663707634391,0.06106748216772704,0.10203782637066484,0.13764275187782712,0.21882008796012425,0.19291831675491405,0.0065714213338933175,0.31338478534938513,0.3690998095512671,0.1332839860821887,0.21144444100794896,0.03017804664652507,0.04327642150020944,0.37860871978519417,0.35366277874800395,0.24163523750483465,0.08827140434745562,0.39086143371024296,0.47621825434286796,0
0.07499082595159974,0.1215639594270255,0.1409844871877358,0.2023446454759381,0.2897320900618252,0.7456871406130017,0.5474701751039952,0.04933886807431329,0.02428656232880339,0.12097536807659721,0.2811389503268019,0.32197992582583923,0.2539888167835857,0.10776454951797645,0.13027582983005367,0.1678769652970264,0.13075794358289664,0.4498304352295471,0.7314214204047619,0.025740032971788937,0.1116579337527514,0.25272780994440297,0.2952678675381611,0.248102512700602,0.11964498266575954,0.1448762136741656,0.21861981176766865,0.2174925379561027,0.6234119207293298,0.09747820346951817,0.22219176182139952,0.24946980731522292,0.26732652432126647,0.1377907557691055,0.25124928726894286,0.4204293752808653,0.08038757300702336,0.2045209992339098,0.2214844386333531,0.23990679371276033,0.26093832271875167,0.4078587135866013,0.4377103956291112,0.20104184214789453,0.20072787341629597,0.38084859702777474,0.43076107005741854,0
0.08392216953576893,0.12780761442294641,0.10972546360008276,0.14877141410935316,0.1802731112223824,0.7167142816717709,0.842042181222615,0.06223064094830763,0.06621776474405956,0.12019587446687896,0.14120859766383917,0.16754759010554934,0.04008675522843422,0.10871241968060318,0.10257240268845974,0.15323941940728594,0.22614441169377947,0.40529536560378304,0.9035064602967096,0.05718000126850731,0.10549332718435575,0.1356972300171416,0.1494956109867164,0.018961954492064934,0.09410967450484924,0.14055914665886832,0.29782572360733833,0.22438013316416489,0.6745152658502119,0.08797098553666857,0.12219956534941599,0.1337117819639715,0.04223748928188447,0.13651173121462004,0.3114590728240882,0.40983016817447765,0.02536821649743208,0.11400598917104554,0.12094936145384648,0.09995089657787462,0.30978973833583,0.38691968610044175,0.5056953964153259,0.10773630747986342,0.1170849213531127,0.35538238638966985,0.4997112489069217,0
0.06318533046261733,0.17209254307593636,0.2613858025351041,0.24685620590344545,0.1900071889783156,0.7611764934732748,0.5530956731007307,0.11313274502169637,0.14564828465888444,0.135702761215367,0.15252842979039619,0.16174726991153016,0.1536931602355896,0.1515870367436685,0.22751106560897483,0.185117642314622,0.16917234969809467,0.43129497787675447,0.6734961378272457,0.12850877575218286,0.12383940522334239,0.1284286929900464,0.07222234087411299,0.23220300930192042,0.20236867144058449,0.14907547069848168,0.25376441144287915,0.2724393275207437,0.5443901127120385,0.10769863794620167,0.11186108009205169,0.07831448930722945,0.21066481577963078,0.13543754659030152,0.27541148390980463,0.49488603095428335,0.04891235506657316,0.1037129230043403,0.08750114975947819,0.10157325088992708,0.2784071491599044,0.4860410778317833,0.541183510441398,0.08641395425010488,0.05812829895655845,0.45881463928640137,0.5545251120273792,0
0.02979786594044566,0.062067550145705405,0.11463725246777905,0.1769095072324433,0.15912425321613938,0.8161690301815225,0.515085439406869,0.06980166848284435,0.08001196331575469,0.10263872693300236,0.11370473104514614,0.22176403223077004,0.203903897519584,0.058406305782576176,0.11509811927371175,0.1834105839827794,0.2025911600959235,0.5245966072790392,0.7281358414482123,0.07437909206462229,0.09526135692851795,0.07966607565272474,0.13298720799411978,0.1894877882497329,0.11088625690967778,0.17720197048517536,0.31783950295088803,0.20378991359107404,0.6703121339779273,0.08208609745664473,0.05772604389801,0.07926170797203601,0.1605624130007911,0.17679275163035052,0.34997362699711904,0.44926608143402486,0.19386476541651576,0.04832410736819755,0.052939182636331836,0.10046427395275197,0.3575560373975639,0.4575365686186489,0.3638288996065751,0.03730830857907375,0.10515194467557624,0.43958418084464956,0.3731073648272296,0
0.4612967311663322,0.5368646388009616,0.5560299159177263,0.7083478153372093,0.4157869093136256,0.4219669913820102,0.41745764527464646,0.04598982911776926,0.0521675092252147,0.06655738539926077,0.08284969310756493,0.08549691553650601,0.1641105913666068,0.5309392302754338,0.5726231747995159,0.6983094495553497,0.7641986480038532,0.13267340218080687,0.33935985959540466,0.04338656462518232,0.05705581100910652,0.07719420529962363,0.026046123552382415,0.1131767793993566,0.5791019173535622,0.6779101995579044,0.8468602630148452,0.4770119901335375,0.21697660468157892,0.04301004792556798,0.06628262024829602,0.06011822061310565,0.29449056286144665,0.6644816700918946,0.8628966877983532,0.6783622011932293,0.280625768422743,0.05973655425077447,0.06471663943271413,0.3326604754836878,0.8659445482394023,0.6913385675361887,0.5576079047519634,0.057639081650088624,0.2920152344622955,0.6853382271291871,0.5115444904091501,0
0.1357326885626001,0.09609497348423611,0.4110919486715819,0.5952337123748348,0.5201937624774661,0.9888795726621489,0.14430977406972936,0.07389910958691691,0.16555825989502174,0.15639896695611172,0.011958274986079372,0.04492805152684282,0.23666397105207623,0.08824593868401148,0.38102086844532485,0.4806045095088105,0.1977738596057703,0.8734369247673447,0.562300900818334,0.1540021797383874,0.13980340213171957,0.033681901062998086,0.1170756688963998,0.0737112609168962,0.35557985240273965,0.4088373197661541,0.06175105648920851,0.05356331875840423,0.7514809741912001,0.12098970249754118,0.04861917067589324,0.15752932659494578,0.01119692288173025,0.3695743235774387,0.05699346598311024,0.37778080612857773,0.4583934024716577,0.05806214494066242,0.17279827717258348,0.019068736596990505,0.0725983843145787,0.48133034327121643,0.26723759209173503,0.17528716921233686,0.04533850354274695,0.5099623491477434,0.4147350206081713,0
0.0571135143657368,0.06170873102685424,0.04979997481694199,0.06437623273639803,0.3682029826948439,0.8365318775766957,0.5341051296904711,0.06696500918288223,0.09544858352784093,0.05353969967272096,0.093857995232371,0.053537753600121384,0.051520859272747487,0.05329379092904955,0.03816334000079882,0.01635861225050451,0.08488295541796048,0.5832205465593755,0.8871099053490006,0.0806093388709871,0.053704232361336084,0.12787890223174514,0.08230563890792228,0.05886295166599168,0.028394911560518668,0.025350235389905485,0.2040454070564316,0.1639244335747916,0.8917200279749142,0.047213304046641216,0.13553608009098,0.14690582332410834,0.03392081628344947,0.04183291933468172,0.2568745199509253,0.4619332602622303,0.43318490434513407,0.13830014782861405,0.1659483266414309,0.03552440308736292,0.27695110880001256,0.4929721196835697,0.3126737095678853,0.16740093266766873,0.067680175510556,0.48496020586225314,0.41782752060060013,0
0.097558662270439,0.2965705323781974,0.5368921814227104,0.5980810251756257,0.667376624113899,1.0,0.1521581560002449,0.08355963926978183,0.03569772109669765,0.04655162628656562,0.133313902467232,0.16287569946288305,0.014573672347424368,0.28148275591792365,0.5145564351194435,0.49969352527448757,0.2630269228344472,1.0,0.5812090390799772,0.031725855200879165,0.060116449784505074,0.13708244481192336,0.135625635315375,0.058126935030190674,0.49321709739321956,0.43637021018064054,0.09023043643717758,0.13574062500514059,0.8288492003264447,0.05934221934585044,0.1311197324942303,0.1043414161148653,0.04932989455656395,0.40171953645146635,0.10117311668396248,0.3386612215872195,0.6056193628618942,0.1277805753641712,0.08240672267717741,0.03621562561215239,0.1317652733621668,0.49645931788883907,0.20495895858115679,0.0643365878736811,0.06671234509179626,0.5545910696707035,0.4105585189539117,0
0.05632008424309985,0.14813494984003361,0.38137793068355774,0.5310365898761307,0.5245749533478169,0.8277699094490925,0.25003208151176076,0.09188307528479003,0.09091926586467533,0.002995324709927838,0.059966276324072816,0.13895145617895047,0.12917424637325967,0.12998852574767011,0.3333857090577666,0.39454784002483634,0.16388294117459257,0.526670755287531,0.5617941424642249,0.08064813213487072,0.008943392391479881,0.06249206521298156,0.07597096455674271,0.022450773206236875,0.29806092890817865,0.31598663553569756,0.030423782988932738,0.22107435637394027,0.6057237563047677,0.004479449575630563,0.06062064018695478,0.05332473176726764,0.08679127923307037,0.27561870179825443,0.0629266921897466,0.46127222037574506,0.1927842735714805,0.06000133950339577,0.049560879440997914,0.10451966924616427,0.08695781098164126,0.4659034228564618,0.3566739645041098,0.04541622419222429,0.08406373840741481,0.4453046651097761,0.3818818669902734,0
0.10054785286924213,0.17415302243985958,0.21010043779136484,0.21907698514090204,0.2621348263369308,0.8305548019606659,0.5093022393081742,0.04363075343528285,0.007187143518009928,0.09998417374723821,0.1609508679881846,0.36302063198640655,0.2932111741428223,0.15219742696464242,0.1833400073364664,0.15015763046881742,0.1445990865088786,0.6057922452570327,0.690114696117301,0.012663742220079816,0.11465916706387348,0.23110819897545584,0.130468754716861,0.255169722654116,0.16301379993888812,0.11340360655252962,0.21284004622068126,0.09711326149654963,0.6109833408444516,0.11364468458447667,0.25067899432110013,0.154668634755671,0.14085568318113859,0.10166350433311941,0.2396685180738475,0.3476916517290001,0.10150396650742745,0.25806635344798884,0.1972574454738875,0.05812419445146742,0.24792895411399565,0.3698780543747736,0.42184201082804884,0.21514347190877536,0.13264005875796467,0.3611348992379249,0.42744035599489283,0
0.0649805230998827,0.10379464892465508,0.13273837568330205,0.21012263684701002,0.36456457283433114,0.8040250085802281,0.5717192789525384,0.03489334032382567,0.06411672428425312,0.07700751328154083,0.08119527417992346,0.07616705040720476,0.126377772930884,0.09018340625035973,0.1148133763837388,0.13040846755531,0.02555250809915955,0.45544625338259626,0.7817460904555914,0.057026227580012606,0.07151987018241433,0.06871053579225245,0.06036012356201979,0.0701300755729901,0.1003351446812033,0.09309047791974667,0.15599757127681765,0.30097873233665356,0.6653211589028074,0.059825434422484086,0.05985357732002099,0.06641135623538429,0.03155484541334049,0.08356352595469932,0.2094916045249747,0.5381870811138859,0.02142407184709437,0.056538414526723944,0.065102332714201,0.025572612626106227,0.22981210643861616,0.5337729664046335,0.5867749847375746,0.057846036137309015,0.03823177245125821,0.5070165066703464,0.6715394516292285,0
0.3276913002910521,0.08307581864549067,0.4320826163650768,0.6295562155943325,0.3981483372186243,0.8696314108986453,0.17729113468373395,0.4694099959666922,0.15195294117304253,0.34862959928602844,0.3729822557270423,0.25986130068792457,0.055721284530694234,0.07877387137706841,0.41187122376574725,0.5566390635233579,0.14877940666113704,0.619041269327152,0.42472231168275637,0.13280656151210396,0.3652811499695954,0.42551470993201124,0.1910555114102012,0.21788903294897577,0.3941386985062972,0.510153543910598,0.1332059186135766,0.2577818471058196,0.5553926656971268,0.3664077976962658,0.43381212262650765,0.13928919700020456,0.22180128583257835,0.4856427290416858,0.14503077865642292,0.6103590416677002,0.20103312722236966,0.43818471721274604,0.11148113832781938,0.027335332102935754,0.1485170856503562,0.6802672567359609,0.4192585370252458,0.0920220244674814,0.14913205154979603,0.6914863445789451,0.5681374647243114,0
0.023066498699011815,0.028925240686865836,0.049298598659220566,0.14552430258119103,0.395772657567482,0.7791364679505935,0.47851309241947393,0.02613667766045926,0.028547518962891805,0.06236411707526429,0.12111016421467773,0.06019547816363615,0.2635501124825371,0.025208081566525695,0.04013375452609592,0.08379658218922072,0.0936748389628904,0.44298004750570313,0.7054438377515588,0.022653926173576873,0.06570910198163543,0.16890379531084315,0.13561441005183295,0.20433802128166687,0.031616403524824845,0.05353920296458822,0.15514042365143133,0.27835061431934194,0.6158319114719529,0.060497516809296985,0.1793087070097836,0.2097744029785797,0.13187125111194042,0.04791690811744303,0.19888653543687404,0.5105330386235223,0.01166954086734153,0.18232819658410315,0.23021276153478798,0.1355293212714321,0.21590834179243307,0.5049085743698097,0.5565551097163094,0.23169384257122944,0.1600193680211459,0.47854737698647154,0.617307756050623,0
0.13461961910190182,0.19037920218767743,0.21593505258481388,0.32298427852379585,0.555521862506682,0.8782058490851238,0.4180684546155263,0.1449359895735744,0.14655828983474992,0.08071885801989573,0.19424111475117475,0.09401684211558949,0.12638335831753927,0.17302806476363405,0.19429977040968707,0.21196807219449332,0.15107804656423446,0.6352811321060682,0.6961371161560258,0.13583395973018236,0.09031938490233077,0.22233636911190993,0.20150197527739128,0.006207692603052751,0.17706305547443854,0.1531558884700159,0.10370796458727113,0.1262024033370612,0.7069770938857364,0.08854397270959505,0.22470799503794056,0.24477751504046513,0.08014043769011973,0.12882704300259137,0.16015955457142628,0.4465836177154349,0.24056746041283272,0.2253684381707555,0.25972794418915784,0.07714291278213874,0.18913128125618758,0.49067243850381365,0.4033738942209232,0.2621318349766939,0.0909507756338377,0.4896528896568927,0.49386041061485153,0
0.004147706697684687,0.012406371326050792,0.05412550461031373,0.15583401698532962,0.4534004926436827,0.813624905609646,0.5714059820616393,0.08746416985613067,0.08568484977404937,0.020814244980130424,0.10728658384232652,0.28214864451571897,0.259480020603435,0.011417179119938163,0.048511161396865954,0.1081323033173963,0.11892947459808564,0.5269057020468952,0.8061821605608319,0.07570014857982156,0.02775318304785657,0.06138838290258793,0.15666761836663778,0.15836926833613676,0.04272019200018242,0.08568735382779996,0.1340210117918859,0.1705549468541593,0.6804093284572158,0.02377467798823434,0.03482069584678921,0.09289161009077679,0.07555895512302988,0.08262461916173934,0.17710936620598836,0.4104505410093263,0.03488760479200027,0.02223094346632037,0.062487543392346453,0.059596154215141195,0.19569760558220176,0.41174624224111844,0.5638094217983387,0.041948944986492515,0.06768679545855195,0.3899863557063706,0.6265631356533073,0
0.04422125319598995,0.11120672509940306,0.16215987686721864,0.2175162916943672,0.2461966809707864,0.5736063656045252,0.5527718857704152,0.03893919390570041,0.08603845218836083,0.10761631967901882,0.11261600098123312,0.28889023730993657,0.249071115500278,0.09163751274704814,0.1357714591951778,0.14190323648636546,0.06186941668385364,0.11611676572980828,0.6970558373565706,0.07249469036110957,0.09121877045308023,0.055479083447385405,0.16812880521896623,0.19539087667245103,0.11560933124021672,0.09795071454502091,0.10422731055231971,0.48612581127667737,0.5157529805617421,0.07328035627926892,0.02591057077214392,0.10890348579766572,0.13294290662080496,0.08084399538264868,0.12449516505901324,0.558061385357437,0.1352439910417206,0.014225787550797675,0.08303207884318536,0.06374065330274052,0.12985937059907093,0.46994463829271327,0.5719768845162132,0.06577872445147476,0.04990565915306392,0.40463863008773304,0.5352028097763777,0
0.02224636136423344,0.07707691290727468,0.1080143875725786,0.2709915192270624,0.6194198698374952,0.9316480902550247,0.271685234097753,0.0,0.1339467001755448,0.21097879411587178,0.09123219549533677,0.05061376771946955,0.030052205737044434,0.0675253254876705,0.10249418492714607,0.18801048785377866,0.23650220354607074,0.8028760224095639,0.787228087802431,0.12293032601756311,0.20193430681351474,0.12379776998307165,0.02234185039069365,0.03911880966849794,0.0945901381098321,0.13737503157885558,0.07666976144212996,0.00994264024140189,0.934489956311808,0.18608012747559588,0.13186186691317295,0.04987018765578187,0.0518555051674661,0.1150464272050246,0.09110308567306159,0.33114149780462776,0.5805508705560039,0.1353220706536337,0.06144050694245059,0.016115608939665908,0.11929271149307705,0.40873814104750505,0.23903114307923545,0.06094992591191168,0.051926653214013775,0.42520139244676924,0.3937337341410459,0
0.03086415743667567,0.045095694527112436,0.08729687617774266,0.15662407426616434,0.37333403019921524,0.8436857688743762,0.4906616858752318,0.06001422902615672,0.05936380680841536,0.00969985391116716,0.08962180743426991,0.09345307619454753,0.11731491919237998,0.03825261487837084,0.07158798916764736,0.08889440000978066,0.036978306124712056,0.6110942104550664,0.6895309112702418,0.046769110311449986,0.01359873618649682,0.12450027255082133,0.06906685801537876,0.10651239513981549,0.05902653570397515,0.058896927165348376,0.14274493210500244,0.06284573796943993,0.6280989385329149,0.012087033496870302,0.1307127669874233,0.14072814138195242,0.03499032930254271,0.054390751651317196,0.19153485819049396,0.3255984561842926,0.16043189496378016,0.13200430066349592,0.16072931386274525,0.06343252447369041,0.20923461477008323,0.3426421971124706,0.3549469757344317,0.1617661640820066,0.10465492052778289,0.33040871909897696,0.33537443394880995,0
0.08356480928629936,0.028121290519900137,0.22472107632111515,0.4400606137060492,0.44842240264146194,0.8271173522660609,0.39584478500334463,0.0745425649651228,0.14108870751167155,0.13858868987433703,0.15596368094316868,0.24356735742225677,0.23864520789609184,0.02066913153524997,0.1941044337218756,0.31301070849413704,0.12450084871487234,0.517115888789664,0.66214468511983,0.12721417213670147,0.1333421235294918,0.1571049984928205,0.15750330293527007,0.23891002579828274,0.1709363933783,0.2406698584952443,0.04753046114400404,0.2322026398124815,0.6482119363240603,0.1206063439446477,0.15399075924961333,0.15104266555438506,0.1826863567410776,0.20521899604904,0.08356955252449802,0.4977477461278494,0.13152876515672526,0.15265129188722154,0.15581013430579344,0.11065506077016693,0.10271389073242575,0.5084988011266446,0.47410014862077293,0.15423050336463504,0.10286028933454525,0.48953506411676845,0.5534015182261854,0
0.07417936240928423,0.14447413064752349,0.15853823313630172,0.1629495399469067,0.3630351871114641,0.8403575588449322,0.5224726822268939,0.06115099008537943,0.07141063097906274,0.03544623913158472,0.03907337863503227,0.05243782624249617,0.08360623465208528,0.12291230163898395,0.134889131445738,0.08737510812799834,0.008176671568411478,0.5460389663349002,0.7896750954172107,0.06379703528586116,0.039527447110225135,0.027548362921292726,0.059225642424647035,0.05198577111613591,0.11650689907877299,0.04644078286072147,0.12403607490207946,0.1859015585396974,0.7262212104224672,0.032968005916306754,0.020564762619243233,0.06523144697245888,0.0020200378952320553,0.03283875477349513,0.1707359389537624,0.4073562673465183,0.22041478603775388,0.018416691173429218,0.06180139101119485,0.04411364806365812,0.18699147901262736,0.40407793322034175,0.37268688199285854,0.05282194438953992,0.06867011417257482,0.3800322304180717,0.3910499191978071,0
0.10736983098449722,0.18981825877215297,0.2544592171093542,0.31515781368228774,0.24592680570679423,0.819088414502403,0.7787305481588467,0.001525263624289353,0.027085696492873887,0.044169043772240665,0.06880978505345943,0.07203907452643411,0.16060568573504513,0.17179996029589784,0.24058576868175516,0.30378725874642143,0.28861306455680924,0.5408375765683325,0.978936856220112,0.02317101120515332,0.048541247856046334,0.07970701449084726,0.05842688174958953,0.11260861134670672,0.22679989779846302,0.28380125724748156,0.374609071340252,0.1772455066235856,0.8209054830485725,0.04238454208519212,0.08013978579523316,0.07853692834644878,0.06493436378991868,0.2737908114514305,0.4009741017735276,0.4348217885051836,0.188473569396817,0.0806796271936949,0.08512085195286347,0.0231789104416184,0.40739707395835334,0.4512548993829507,0.4898754094289713,0.08213616161260141,0.052551561551760495,0.43833473451810323,0.5746717751237719,0
0.06568544019617778,0.1358454143091183,0.2227584648076411,0.2771274775859006,0.278958388881261,0.8472454805645553,0.5108307029649642,0.09795238238663448,0.12315202376057317,0.09789417483971541,0.15942316169981308,0.2598745437383153,0.43752804002563034,0.11978945035173469,0.19856768018225152,0.20132104972550444,0.05027323092666815,0.5533668513088494,0.8156437417127174,0.10718637703327694,0.0804644207231161,0.15501593130049562,0.08802276093745383,0.353383807936808,0.1789823655439976,0.15421669751810163,0.1392730571886777,0.22677065668066856,0.7896088727937108,0.062238827652475306,0.15590074741850538,0.16115360911355342,0.16737813108721708,0.13351526750369772,0.17727135290604965,0.524335455284437,0.229342067590165,0.15847643011909895,0.19939829670363687,0.04861852804820991,0.1911257274351733,0.5512432702286812,0.49446723545345056,0.21149514665484806,0.12962501745587385,0.5396499782306381,0.6402837792074701,0
0.05236683186946612,0.08833938459713388,0.10471322924249173,0.13261147282744898,0.2586935370376718,0.8305776680361525,0.5182690610715618,0.05075181072282723,0.04880206523624086,0.011521195458160704,0.06426011434260293,0.1769759930579489,0.3435688199050979,0.0752947292254296,0.08431811055373249,0.05030358347893856,0.08261455783728974,0.5099153223652889,0.7891637182767733,0.044731545454097,0.0193565602428627,0.04087624338367549,0.06820861497378135,0.2295392687287686,0.0687159444492013,0.007317841415452298,0.2099998125929901,0.2657746545285145,0.7208816815232041,0.015505629024526678,0.03285004092746762,0.038340953952220765,0.13476566103098173,0.0027129574292773027,0.25124436364083974,0.5102506714464597,0.15238396931248505,0.032608164340559936,0.04248591749116559,0.1316813460167725,0.2644618904652736,0.5132718423740039,0.4804824674338038,0.04327847011738719,0.1550982889763197,0.4904731928405002,0.5555846694157147,0
0.09929321904690593,0.23932454314510507,0.3965701217231596,0.42736961077022245,0.44784541857390786,0.8995343922409614,0.3178415170472876,0.2669032893094805,0.3055544797982575,0.16081699618463574,0.06015438644613895,0.07082160424505866,0.11517566770682508,0.22315097948745644,0.3748361611719253,0.34163829750398095,0.07407810070265436,0.6208378101702486,0.6198985119656746,0.28216214569627185,0.14814800460292532,0.13564776967754516,0.11502558987278771,0.12329861278111846,0.35589661957075125,0.29129005317144446,0.14698141984855373,0.24513769968144655,0.705430185407956,0.13502543349798063,0.1739514657553805,0.2188166003999624,0.08691467804151161,0.2681047635782272,0.20904793963459894,0.6150392675577264,0.27543916372762317,0.19605778948498837,0.2637086115493587,0.0970404596956243,0.2360647058647903,0.682881334058502,0.4354117135520111,0.2824035473942656,0.14634435970988183,0.691371198998283,0.6088429712410292,0
0.09313365644487792,0.18545596078348411,0.232889637588701,0.19842672152926652,0.3328710280382639,0.8403576136456696,0.4918036118419183,0.1618782288988479,0.11616539399050957,0.0816899477176782,0.1702902513657949,0.13827208618602407,0.15421795998885468,0.16518703008307464,0.20671737450560676,0.15399653001587313,0.12460082149241633,0.5355639538290995,0.740216096202403,0.10305076656705099,0.08114826012050297,0.15460496268969492,0.004046093966777269,0.15885463288704196,0.1866934691365253,0.1308276480370733,0.24582154305983653,0.252128986186258,0.7006692355839951,0.07254200089364893,0.1424954428389659,0.05918358381209894,0.11928950699668839,0.12587749428729597,0.2935420972100825,0.5359986058847657,0.1657376306536562,0.1375154771956389,0.08740376358276475,0.08192606116290772,0.31071627616048647,0.5602602923746846,0.47441618402095526,0.09469478346563921,0.10863928396846066,0.5482963156369577,0.5705476658287787,0
0.08306905161802135,0.03138890342197935,0.161825002610213,0.4409634504977876,0.6482026374050105,0.9120577180638929,0.47163705070710765,0.07629764206237147,0.1032582540876576,0.09457042645201123,0.05192202125948052,0.12624546412804524,0.17396951775237454,0.026576442770267765,0.14802651172624903,0.3440998108585962,0.3468803568929961,0.7688955733395857,0.8847172639132448,0.09165722818812133,0.08824526783920972,0.0541616652826457,0.0592132673081602,0.17181847754006413,0.1348339824742059,0.28392802681217305,0.2448987985367436,0.0764560603661551,0.9082735668518297,0.07526031824083203,0.04975445861186636,0.038913332471045385,0.17884640821415085,0.25337716633905644,0.2299827806650833,0.31214765052425614,0.3950879732286852,0.047296053991573654,0.03537630439339221,0.15315799620654466,0.23037483441981146,0.3721085740241229,0.40633474962771826,0.030566408382726003,0.13311104355118217,0.3815102043150584,0.5698839907677282,0
0.19208516841196818,0.34954660110259306,0.3724977065758318,0.27818413860116453,0.38472109308357655,0.8760344023544686,0.3374135503424844,0.25782303944391205,0.16958333333812586,0.11961546053455714,0.19715238650474998,0.07979408366080172,0.24786273852691898,0.32032733600172003,0.3447112663473222,0.21734366734650004,0.055164320984895265,0.6420451038696267,0.6444917526508356,0.16131251097510332,0.13406453335909665,0.22249464818861,0.10992903350787718,0.15201363647223545,0.32298619566713466,0.18965849514003433,0.23809955250247472,0.15255613524298386,0.7167262416452151,0.13404994570953024,0.22590755518704433,0.13728687403343134,0.11448306075922039,0.18317812246220985,0.3075996235728967,0.5044231698492503,0.3433655152156765,0.22833628823088983,0.14992150979967686,0.0741862741509171,0.33602214899327987,0.5666822253143353,0.31057995987528075,0.15225107272296673,0.04650004747511359,0.5747078112772962,0.4025629590586756,0
